id,topic,topic_label
1957,-1,mehr_menschen_deutschland_wurde
1958,9,täter_wurde_polizei_mann
1959,-1,mehr_menschen_deutschland_wurde
1960,-1,mehr_menschen_deutschland_wurde
1961,-1,mehr_menschen_deutschland_wurde
1962,16,syrien_syrischen_idlib_al
1963,-1,mehr_menschen_deutschland_wurde
1964,-1,mehr_menschen_deutschland_wurde
1965,-1,mehr_menschen_deutschland_wurde
1966,-1,mehr_menschen_deutschland_wurde
1967,21,islam_deutschland_muslime_sei
1969,-1,mehr_menschen_deutschland_wurde
1970,7,moria_lesbos_griechischen_lager
1971,6,corona_pandemie_menschen_covid
1972,-1,mehr_menschen_deutschland_wurde
1973,-1,mehr_menschen_deutschland_wurde
1974,2,eu_brexit_europäischen_europa
1975,-1,mehr_menschen_deutschland_wurde
1976,-1,mehr_menschen_deutschland_wurde
1977,-1,mehr_menschen_deutschland_wurde
1979,-1,mehr_menschen_deutschland_wurde
1980,-1,mehr_menschen_deutschland_wurde
1981,-1,mehr_menschen_deutschland_wurde
1982,6,corona_pandemie_menschen_covid
1983,-1,mehr_menschen_deutschland_wurde
1984,11,trump_biden_demokraten_us
1985,7,moria_lesbos_griechischen_lager
1986,-1,mehr_menschen_deutschland_wurde
1987,-1,mehr_menschen_deutschland_wurde
1988,-1,mehr_menschen_deutschland_wurde
1989,-1,mehr_menschen_deutschland_wurde
1990,-1,mehr_menschen_deutschland_wurde
1991,18,türkei_griechenland_griechischen_migranten
1992,-1,mehr_menschen_deutschland_wurde
1993,-1,mehr_menschen_deutschland_wurde
1994,-1,mehr_menschen_deutschland_wurde
1995,-1,mehr_menschen_deutschland_wurde
1996,-1,mehr_menschen_deutschland_wurde
1997,-1,mehr_menschen_deutschland_wurde
1998,-1,mehr_menschen_deutschland_wurde
1999,-1,mehr_menschen_deutschland_wurde
2000,-1,mehr_menschen_deutschland_wurde
2002,0,grenze_belarus_polen_eu
2003,9,täter_wurde_polizei_mann
2004,-1,mehr_menschen_deutschland_wurde
2005,2,eu_brexit_europäischen_europa
2006,8,deutschland_wurde_sagt_familie
2007,-1,mehr_menschen_deutschland_wurde
2008,-1,mehr_menschen_deutschland_wurde
2009,18,türkei_griechenland_griechischen_migranten
2010,-1,mehr_menschen_deutschland_wurde
2011,-1,mehr_menschen_deutschland_wurde
2012,-1,mehr_menschen_deutschland_wurde
2013,-1,mehr_menschen_deutschland_wurde
2014,-1,mehr_menschen_deutschland_wurde
2015,-1,mehr_menschen_deutschland_wurde
2016,9,täter_wurde_polizei_mann
2017,-1,mehr_menschen_deutschland_wurde
2018,-1,mehr_menschen_deutschland_wurde
2019,4,türkei_eu_erdogan_türkische
2020,-1,mehr_menschen_deutschland_wurde
2021,19,ard_medien_schon_journalisten
2022,23,deutschland_anträge_000_prozent
2023,2,eu_brexit_europäischen_europa
2024,9,täter_wurde_polizei_mann
2025,2,eu_brexit_europäischen_europa
2026,0,grenze_belarus_polen_eu
2027,-1,mehr_menschen_deutschland_wurde
2028,7,moria_lesbos_griechischen_lager
2029,-1,mehr_menschen_deutschland_wurde
2030,-1,mehr_menschen_deutschland_wurde
2031,-1,mehr_menschen_deutschland_wurde
2032,3,prozent_000_deutschland_mehr
2033,19,ard_medien_schon_journalisten
2035,9,täter_wurde_polizei_mann
2036,-1,mehr_menschen_deutschland_wurde
2037,16,syrien_syrischen_idlib_al
2038,9,täter_wurde_polizei_mann
2039,-1,mehr_menschen_deutschland_wurde
2040,-1,mehr_menschen_deutschland_wurde
2041,-1,mehr_menschen_deutschland_wurde
2042,-1,mehr_menschen_deutschland_wurde
2043,18,türkei_griechenland_griechischen_migranten
2044,2,eu_brexit_europäischen_europa
2045,2,eu_brexit_europäischen_europa
2046,8,deutschland_wurde_sagt_familie
2047,3,prozent_000_deutschland_mehr
2048,-1,mehr_menschen_deutschland_wurde
2049,-1,mehr_menschen_deutschland_wurde
2050,3,prozent_000_deutschland_mehr
2051,17,merkel_kanzlerin_angela_deutschland
2052,-1,mehr_menschen_deutschland_wurde
2053,-1,mehr_menschen_deutschland_wurde
2054,21,islam_deutschland_muslime_sei
2055,-1,mehr_menschen_deutschland_wurde
2056,-1,mehr_menschen_deutschland_wurde
2057,-1,mehr_menschen_deutschland_wurde
2058,6,corona_pandemie_menschen_covid
2059,-1,mehr_menschen_deutschland_wurde
2060,-1,mehr_menschen_deutschland_wurde
2061,13,polizei_polizisten_reul_innen
2062,-1,mehr_menschen_deutschland_wurde
2063,-1,mehr_menschen_deutschland_wurde
2064,-1,mehr_menschen_deutschland_wurde
2065,3,prozent_000_deutschland_mehr
2066,-1,mehr_menschen_deutschland_wurde
2067,-1,mehr_menschen_deutschland_wurde
2068,-1,mehr_menschen_deutschland_wurde
2069,-1,mehr_menschen_deutschland_wurde
2070,-1,mehr_menschen_deutschland_wurde
2071,0,grenze_belarus_polen_eu
2072,6,corona_pandemie_menschen_covid
2073,-1,mehr_menschen_deutschland_wurde
2074,24,salvini_italien_lega_matteo
2075,-1,mehr_menschen_deutschland_wurde
2076,19,ard_medien_schon_journalisten
2077,6,corona_pandemie_menschen_covid
2078,-1,mehr_menschen_deutschland_wurde
2079,-1,mehr_menschen_deutschland_wurde
2080,2,eu_brexit_europäischen_europa
2081,-1,mehr_menschen_deutschland_wurde
2083,24,salvini_italien_lega_matteo
2084,0,grenze_belarus_polen_eu
2085,-1,mehr_menschen_deutschland_wurde
2086,12,deutschland_menschen_deutschen_mehr
2087,12,deutschland_menschen_deutschen_mehr
2088,-1,mehr_menschen_deutschland_wurde
2089,1,libyen_sea_bord_schiff
2090,-1,mehr_menschen_deutschland_wurde
2091,9,täter_wurde_polizei_mann
2092,-1,mehr_menschen_deutschland_wurde
2093,-1,mehr_menschen_deutschland_wurde
2094,-1,mehr_menschen_deutschland_wurde
2095,-1,mehr_menschen_deutschland_wurde
2096,-1,mehr_menschen_deutschland_wurde
2097,-1,mehr_menschen_deutschland_wurde
2098,-1,mehr_menschen_deutschland_wurde
2099,18,türkei_griechenland_griechischen_migranten
2100,2,eu_brexit_europäischen_europa
2102,3,prozent_000_deutschland_mehr
2103,15,taliban_afghanistan_kabul_us
2104,-1,mehr_menschen_deutschland_wurde
2105,2,eu_brexit_europäischen_europa
2106,-1,mehr_menschen_deutschland_wurde
2107,14,eu_kommission_staaten_seehofer
2108,10,russland_putin_ukraine_russischen
2109,2,eu_brexit_europäischen_europa
2110,16,syrien_syrischen_idlib_al
2111,11,trump_biden_demokraten_us
2112,-1,mehr_menschen_deutschland_wurde
2113,4,türkei_eu_erdogan_türkische
2114,10,russland_putin_ukraine_russischen
2115,16,syrien_syrischen_idlib_al
2116,0,grenze_belarus_polen_eu
2117,10,russland_putin_ukraine_russischen
2118,-1,mehr_menschen_deutschland_wurde
2119,16,syrien_syrischen_idlib_al
2120,16,syrien_syrischen_idlib_al
2121,-1,mehr_menschen_deutschland_wurde
2122,-1,mehr_menschen_deutschland_wurde
2123,-1,mehr_menschen_deutschland_wurde
2124,3,prozent_000_deutschland_mehr
2125,-1,mehr_menschen_deutschland_wurde
2126,10,russland_putin_ukraine_russischen
2127,-1,mehr_menschen_deutschland_wurde
2128,10,russland_putin_ukraine_russischen
2129,4,türkei_eu_erdogan_türkische
2130,12,deutschland_menschen_deutschen_mehr
2131,4,türkei_eu_erdogan_türkische
2132,11,trump_biden_demokraten_us
2133,8,deutschland_wurde_sagt_familie
2134,4,türkei_eu_erdogan_türkische
2135,16,syrien_syrischen_idlib_al
2136,0,grenze_belarus_polen_eu
2137,-1,mehr_menschen_deutschland_wurde
2138,0,grenze_belarus_polen_eu
2139,-1,mehr_menschen_deutschland_wurde
2140,10,russland_putin_ukraine_russischen
2141,0,grenze_belarus_polen_eu
2143,16,syrien_syrischen_idlib_al
2144,10,russland_putin_ukraine_russischen
2145,3,prozent_000_deutschland_mehr
2146,4,türkei_eu_erdogan_türkische
2147,16,syrien_syrischen_idlib_al
2148,18,türkei_griechenland_griechischen_migranten
2149,16,syrien_syrischen_idlib_al
2150,10,russland_putin_ukraine_russischen
2151,0,grenze_belarus_polen_eu
2152,-1,mehr_menschen_deutschland_wurde
2153,10,russland_putin_ukraine_russischen
2154,-1,mehr_menschen_deutschland_wurde
2155,16,syrien_syrischen_idlib_al
2156,-1,mehr_menschen_deutschland_wurde
2157,16,syrien_syrischen_idlib_al
2158,22,afghanistan_taliban_afghanen_kabul
2159,-1,mehr_menschen_deutschland_wurde
2160,2,eu_brexit_europäischen_europa
2161,4,türkei_eu_erdogan_türkische
2162,-1,mehr_menschen_deutschland_wurde
2163,-1,mehr_menschen_deutschland_wurde
2164,4,türkei_eu_erdogan_türkische
2165,4,türkei_eu_erdogan_türkische
2166,0,grenze_belarus_polen_eu
2167,16,syrien_syrischen_idlib_al
2168,-1,mehr_menschen_deutschland_wurde
2169,24,salvini_italien_lega_matteo
2170,10,russland_putin_ukraine_russischen
2171,10,russland_putin_ukraine_russischen
2172,11,trump_biden_demokraten_us
2173,2,eu_brexit_europäischen_europa
2174,10,russland_putin_ukraine_russischen
2175,-1,mehr_menschen_deutschland_wurde
2176,16,syrien_syrischen_idlib_al
2177,10,russland_putin_ukraine_russischen
2178,16,syrien_syrischen_idlib_al
2179,10,russland_putin_ukraine_russischen
2180,-1,mehr_menschen_deutschland_wurde
2181,16,syrien_syrischen_idlib_al
2183,12,deutschland_menschen_deutschen_mehr
2184,10,russland_putin_ukraine_russischen
2185,-1,mehr_menschen_deutschland_wurde
2186,10,russland_putin_ukraine_russischen
2187,10,russland_putin_ukraine_russischen
2188,-1,mehr_menschen_deutschland_wurde
2189,4,türkei_eu_erdogan_türkische
2190,18,türkei_griechenland_griechischen_migranten
2191,16,syrien_syrischen_idlib_al
2192,-1,mehr_menschen_deutschland_wurde
2193,10,russland_putin_ukraine_russischen
2194,-1,mehr_menschen_deutschland_wurde
2195,9,täter_wurde_polizei_mann
2196,-1,mehr_menschen_deutschland_wurde
2197,15,taliban_afghanistan_kabul_us
2198,10,russland_putin_ukraine_russischen
2199,10,russland_putin_ukraine_russischen
2200,1,libyen_sea_bord_schiff
2201,10,russland_putin_ukraine_russischen
2202,-1,mehr_menschen_deutschland_wurde
2203,-1,mehr_menschen_deutschland_wurde
2204,-1,mehr_menschen_deutschland_wurde
2205,-1,mehr_menschen_deutschland_wurde
2206,-1,mehr_menschen_deutschland_wurde
2207,15,taliban_afghanistan_kabul_us
2208,10,russland_putin_ukraine_russischen
2209,-1,mehr_menschen_deutschland_wurde
2210,19,ard_medien_schon_journalisten
2211,10,russland_putin_ukraine_russischen
2212,6,corona_pandemie_menschen_covid
2213,-1,mehr_menschen_deutschland_wurde
2214,4,türkei_eu_erdogan_türkische
2215,-1,mehr_menschen_deutschland_wurde
2216,10,russland_putin_ukraine_russischen
2217,-1,mehr_menschen_deutschland_wurde
2218,10,russland_putin_ukraine_russischen
2219,-1,mehr_menschen_deutschland_wurde
2220,3,prozent_000_deutschland_mehr
2221,10,russland_putin_ukraine_russischen
2222,16,syrien_syrischen_idlib_al
2223,10,russland_putin_ukraine_russischen
2224,4,türkei_eu_erdogan_türkische
2225,-1,mehr_menschen_deutschland_wurde
2226,10,russland_putin_ukraine_russischen
2227,15,taliban_afghanistan_kabul_us
2228,20,frauen_arbeiter_innen_innenklasse
2229,-1,mehr_menschen_deutschland_wurde
2230,-1,mehr_menschen_deutschland_wurde
2231,14,eu_kommission_staaten_seehofer
2232,16,syrien_syrischen_idlib_al
2233,10,russland_putin_ukraine_russischen
2234,4,türkei_eu_erdogan_türkische
2235,19,ard_medien_schon_journalisten
2236,-1,mehr_menschen_deutschland_wurde
2237,10,russland_putin_ukraine_russischen
2238,-1,mehr_menschen_deutschland_wurde
2239,3,prozent_000_deutschland_mehr
2240,19,ard_medien_schon_journalisten
2241,4,türkei_eu_erdogan_türkische
2242,4,türkei_eu_erdogan_türkische
2243,6,corona_pandemie_menschen_covid
2244,4,türkei_eu_erdogan_türkische
2245,15,taliban_afghanistan_kabul_us
2246,10,russland_putin_ukraine_russischen
2247,1,libyen_sea_bord_schiff
2248,-1,mehr_menschen_deutschland_wurde
2249,10,russland_putin_ukraine_russischen
2250,12,deutschland_menschen_deutschen_mehr
2251,2,eu_brexit_europäischen_europa
2252,10,russland_putin_ukraine_russischen
2253,4,türkei_eu_erdogan_türkische
2254,-1,mehr_menschen_deutschland_wurde
2255,-1,mehr_menschen_deutschland_wurde
2256,-1,mehr_menschen_deutschland_wurde
2257,10,russland_putin_ukraine_russischen
2258,16,syrien_syrischen_idlib_al
2259,0,grenze_belarus_polen_eu
2260,16,syrien_syrischen_idlib_al
2261,10,russland_putin_ukraine_russischen
2262,2,eu_brexit_europäischen_europa
2263,0,grenze_belarus_polen_eu
2264,24,salvini_italien_lega_matteo
2265,10,russland_putin_ukraine_russischen
2266,-1,mehr_menschen_deutschland_wurde
2267,10,russland_putin_ukraine_russischen
2268,-1,mehr_menschen_deutschland_wurde
2269,16,syrien_syrischen_idlib_al
2270,-1,mehr_menschen_deutschland_wurde
2271,-1,mehr_menschen_deutschland_wurde
2272,4,türkei_eu_erdogan_türkische
2273,-1,mehr_menschen_deutschland_wurde
2274,-1,mehr_menschen_deutschland_wurde
2275,1,libyen_sea_bord_schiff
2276,-1,mehr_menschen_deutschland_wurde
2277,-1,mehr_menschen_deutschland_wurde
2278,-1,mehr_menschen_deutschland_wurde
2279,-1,mehr_menschen_deutschland_wurde
2281,0,grenze_belarus_polen_eu
2282,9,täter_wurde_polizei_mann
2283,-1,mehr_menschen_deutschland_wurde
2284,-1,mehr_menschen_deutschland_wurde
2285,-1,mehr_menschen_deutschland_wurde
2286,-1,mehr_menschen_deutschland_wurde
2288,-1,mehr_menschen_deutschland_wurde
2289,1,libyen_sea_bord_schiff
2290,-1,mehr_menschen_deutschland_wurde
2291,1,libyen_sea_bord_schiff
2292,-1,mehr_menschen_deutschland_wurde
2293,14,eu_kommission_staaten_seehofer
2294,5,mexiko_trump_us_usa
2295,-1,mehr_menschen_deutschland_wurde
2296,-1,mehr_menschen_deutschland_wurde
2297,-1,mehr_menschen_deutschland_wurde
2298,-1,mehr_menschen_deutschland_wurde
2299,-1,mehr_menschen_deutschland_wurde
2300,4,türkei_eu_erdogan_türkische
2301,1,libyen_sea_bord_schiff
2302,18,türkei_griechenland_griechischen_migranten
2303,-1,mehr_menschen_deutschland_wurde
2304,2,eu_brexit_europäischen_europa
2305,4,türkei_eu_erdogan_türkische
2306,-1,mehr_menschen_deutschland_wurde
2307,16,syrien_syrischen_idlib_al
2308,2,eu_brexit_europäischen_europa
2310,-1,mehr_menschen_deutschland_wurde
2311,-1,mehr_menschen_deutschland_wurde
2312,-1,mehr_menschen_deutschland_wurde
2313,4,türkei_eu_erdogan_türkische
2314,-1,mehr_menschen_deutschland_wurde
2315,-1,mehr_menschen_deutschland_wurde
2316,12,deutschland_menschen_deutschen_mehr
2317,13,polizei_polizisten_reul_innen
2318,-1,mehr_menschen_deutschland_wurde
2319,18,türkei_griechenland_griechischen_migranten
2320,-1,mehr_menschen_deutschland_wurde
2321,-1,mehr_menschen_deutschland_wurde
2322,-1,mehr_menschen_deutschland_wurde
2323,-1,mehr_menschen_deutschland_wurde
2324,2,eu_brexit_europäischen_europa
2325,22,afghanistan_taliban_afghanen_kabul
2326,-1,mehr_menschen_deutschland_wurde
2328,-1,mehr_menschen_deutschland_wurde
2329,3,prozent_000_deutschland_mehr
2330,-1,mehr_menschen_deutschland_wurde
2331,-1,mehr_menschen_deutschland_wurde
2332,14,eu_kommission_staaten_seehofer
2333,-1,mehr_menschen_deutschland_wurde
2334,-1,mehr_menschen_deutschland_wurde
2335,24,salvini_italien_lega_matteo
2336,-1,mehr_menschen_deutschland_wurde
2337,-1,mehr_menschen_deutschland_wurde
2338,1,libyen_sea_bord_schiff
2339,19,ard_medien_schon_journalisten
2340,-1,mehr_menschen_deutschland_wurde
2341,-1,mehr_menschen_deutschland_wurde
2342,-1,mehr_menschen_deutschland_wurde
2343,0,grenze_belarus_polen_eu
2344,8,deutschland_wurde_sagt_familie
2345,0,grenze_belarus_polen_eu
2346,-1,mehr_menschen_deutschland_wurde
2347,1,libyen_sea_bord_schiff
2348,-1,mehr_menschen_deutschland_wurde
2349,0,grenze_belarus_polen_eu
2350,13,polizei_polizisten_reul_innen
2351,4,türkei_eu_erdogan_türkische
2352,4,türkei_eu_erdogan_türkische
2353,10,russland_putin_ukraine_russischen
2354,7,moria_lesbos_griechischen_lager
2355,-1,mehr_menschen_deutschland_wurde
2356,0,grenze_belarus_polen_eu
2357,-1,mehr_menschen_deutschland_wurde
2358,7,moria_lesbos_griechischen_lager
2359,16,syrien_syrischen_idlib_al
2360,8,deutschland_wurde_sagt_familie
2361,4,türkei_eu_erdogan_türkische
2362,1,libyen_sea_bord_schiff
2363,-1,mehr_menschen_deutschland_wurde
2364,19,ard_medien_schon_journalisten
2365,1,libyen_sea_bord_schiff
2366,-1,mehr_menschen_deutschland_wurde
2367,23,deutschland_anträge_000_prozent
2368,-1,mehr_menschen_deutschland_wurde
2369,8,deutschland_wurde_sagt_familie
2370,-1,mehr_menschen_deutschland_wurde
2371,-1,mehr_menschen_deutschland_wurde
2372,-1,mehr_menschen_deutschland_wurde
2373,-1,mehr_menschen_deutschland_wurde
2374,-1,mehr_menschen_deutschland_wurde
2375,4,türkei_eu_erdogan_türkische
2376,-1,mehr_menschen_deutschland_wurde
2377,-1,mehr_menschen_deutschland_wurde
2378,-1,mehr_menschen_deutschland_wurde
2379,7,moria_lesbos_griechischen_lager
2380,-1,mehr_menschen_deutschland_wurde
2381,24,salvini_italien_lega_matteo
2382,-1,mehr_menschen_deutschland_wurde
2383,-1,mehr_menschen_deutschland_wurde
2384,4,türkei_eu_erdogan_türkische
2385,-1,mehr_menschen_deutschland_wurde
2386,9,täter_wurde_polizei_mann
2387,5,mexiko_trump_us_usa
2388,3,prozent_000_deutschland_mehr
2389,-1,mehr_menschen_deutschland_wurde
2390,-1,mehr_menschen_deutschland_wurde
2391,-1,mehr_menschen_deutschland_wurde
2392,-1,mehr_menschen_deutschland_wurde
2393,4,türkei_eu_erdogan_türkische
2394,-1,mehr_menschen_deutschland_wurde
2395,18,türkei_griechenland_griechischen_migranten
2396,-1,mehr_menschen_deutschland_wurde
2397,-1,mehr_menschen_deutschland_wurde
2398,-1,mehr_menschen_deutschland_wurde
2399,1,libyen_sea_bord_schiff
2400,24,salvini_italien_lega_matteo
2401,5,mexiko_trump_us_usa
2402,6,corona_pandemie_menschen_covid
2403,-1,mehr_menschen_deutschland_wurde
2404,-1,mehr_menschen_deutschland_wurde
2405,11,trump_biden_demokraten_us
2406,1,libyen_sea_bord_schiff
2407,6,corona_pandemie_menschen_covid
2408,-1,mehr_menschen_deutschland_wurde
2409,-1,mehr_menschen_deutschland_wurde
2410,8,deutschland_wurde_sagt_familie
2411,-1,mehr_menschen_deutschland_wurde
2412,7,moria_lesbos_griechischen_lager
2413,-1,mehr_menschen_deutschland_wurde
2414,8,deutschland_wurde_sagt_familie
2415,-1,mehr_menschen_deutschland_wurde
2416,-1,mehr_menschen_deutschland_wurde
2417,-1,mehr_menschen_deutschland_wurde
2418,1,libyen_sea_bord_schiff
2419,-1,mehr_menschen_deutschland_wurde
2420,18,türkei_griechenland_griechischen_migranten
2421,-1,mehr_menschen_deutschland_wurde
2422,8,deutschland_wurde_sagt_familie
2423,1,libyen_sea_bord_schiff
2424,-1,mehr_menschen_deutschland_wurde
2425,-1,mehr_menschen_deutschland_wurde
2426,-1,mehr_menschen_deutschland_wurde
2427,24,salvini_italien_lega_matteo
2428,8,deutschland_wurde_sagt_familie
2429,5,mexiko_trump_us_usa
2430,8,deutschland_wurde_sagt_familie
2431,8,deutschland_wurde_sagt_familie
2432,-1,mehr_menschen_deutschland_wurde
2433,15,taliban_afghanistan_kabul_us
2434,14,eu_kommission_staaten_seehofer
2435,-1,mehr_menschen_deutschland_wurde
2436,-1,mehr_menschen_deutschland_wurde
2437,-1,mehr_menschen_deutschland_wurde
2438,1,libyen_sea_bord_schiff
2439,-1,mehr_menschen_deutschland_wurde
2440,1,libyen_sea_bord_schiff
2441,1,libyen_sea_bord_schiff
2442,-1,mehr_menschen_deutschland_wurde
2443,-1,mehr_menschen_deutschland_wurde
2444,-1,mehr_menschen_deutschland_wurde
2446,-1,mehr_menschen_deutschland_wurde
2447,-1,mehr_menschen_deutschland_wurde
2448,4,türkei_eu_erdogan_türkische
2449,14,eu_kommission_staaten_seehofer
2450,-1,mehr_menschen_deutschland_wurde
2451,10,russland_putin_ukraine_russischen
2452,14,eu_kommission_staaten_seehofer
2453,14,eu_kommission_staaten_seehofer
2454,-1,mehr_menschen_deutschland_wurde
2455,-1,mehr_menschen_deutschland_wurde
2456,-1,mehr_menschen_deutschland_wurde
2457,16,syrien_syrischen_idlib_al
2458,-1,mehr_menschen_deutschland_wurde
2459,1,libyen_sea_bord_schiff
2460,7,moria_lesbos_griechischen_lager
2461,5,mexiko_trump_us_usa
2462,6,corona_pandemie_menschen_covid
2463,4,türkei_eu_erdogan_türkische
2464,-1,mehr_menschen_deutschland_wurde
2465,4,türkei_eu_erdogan_türkische
2466,-1,mehr_menschen_deutschland_wurde
2467,-1,mehr_menschen_deutschland_wurde
2468,-1,mehr_menschen_deutschland_wurde
2470,-1,mehr_menschen_deutschland_wurde
2471,1,libyen_sea_bord_schiff
2472,-1,mehr_menschen_deutschland_wurde
2473,6,corona_pandemie_menschen_covid
2474,-1,mehr_menschen_deutschland_wurde
2475,-1,mehr_menschen_deutschland_wurde
2476,-1,mehr_menschen_deutschland_wurde
2477,-1,mehr_menschen_deutschland_wurde
2478,0,grenze_belarus_polen_eu
2479,6,corona_pandemie_menschen_covid
2480,-1,mehr_menschen_deutschland_wurde
2481,1,libyen_sea_bord_schiff
2482,17,merkel_kanzlerin_angela_deutschland
2483,-1,mehr_menschen_deutschland_wurde
2484,0,grenze_belarus_polen_eu
2485,5,mexiko_trump_us_usa
2486,-1,mehr_menschen_deutschland_wurde
2487,-1,mehr_menschen_deutschland_wurde
2488,-1,mehr_menschen_deutschland_wurde
2489,-1,mehr_menschen_deutschland_wurde
2490,1,libyen_sea_bord_schiff
2491,4,türkei_eu_erdogan_türkische
2492,1,libyen_sea_bord_schiff
2493,18,türkei_griechenland_griechischen_migranten
2494,-1,mehr_menschen_deutschland_wurde
2495,-1,mehr_menschen_deutschland_wurde
2496,22,afghanistan_taliban_afghanen_kabul
2497,20,frauen_arbeiter_innen_innenklasse
2498,-1,mehr_menschen_deutschland_wurde
2499,-1,mehr_menschen_deutschland_wurde
2500,19,ard_medien_schon_journalisten
2501,-1,mehr_menschen_deutschland_wurde
2502,-1,mehr_menschen_deutschland_wurde
2503,-1,mehr_menschen_deutschland_wurde
2504,7,moria_lesbos_griechischen_lager
2505,24,salvini_italien_lega_matteo
2506,1,libyen_sea_bord_schiff
2507,1,libyen_sea_bord_schiff
2508,3,prozent_000_deutschland_mehr
2509,-1,mehr_menschen_deutschland_wurde
2510,14,eu_kommission_staaten_seehofer
2511,-1,mehr_menschen_deutschland_wurde
2512,-1,mehr_menschen_deutschland_wurde
2513,-1,mehr_menschen_deutschland_wurde
2514,1,libyen_sea_bord_schiff
2515,3,prozent_000_deutschland_mehr
2516,13,polizei_polizisten_reul_innen
2517,1,libyen_sea_bord_schiff
2518,14,eu_kommission_staaten_seehofer
2519,-1,mehr_menschen_deutschland_wurde
2520,-1,mehr_menschen_deutschland_wurde
2521,1,libyen_sea_bord_schiff
2522,-1,mehr_menschen_deutschland_wurde
2523,-1,mehr_menschen_deutschland_wurde
2524,-1,mehr_menschen_deutschland_wurde
2525,0,grenze_belarus_polen_eu
2526,-1,mehr_menschen_deutschland_wurde
2527,13,polizei_polizisten_reul_innen
2528,-1,mehr_menschen_deutschland_wurde
2529,8,deutschland_wurde_sagt_familie
2530,-1,mehr_menschen_deutschland_wurde
2531,0,grenze_belarus_polen_eu
2532,-1,mehr_menschen_deutschland_wurde
2533,-1,mehr_menschen_deutschland_wurde
2534,1,libyen_sea_bord_schiff
2535,-1,mehr_menschen_deutschland_wurde
2536,16,syrien_syrischen_idlib_al
2537,-1,mehr_menschen_deutschland_wurde
2538,18,türkei_griechenland_griechischen_migranten
2539,-1,mehr_menschen_deutschland_wurde
2540,9,täter_wurde_polizei_mann
2541,-1,mehr_menschen_deutschland_wurde
2542,-1,mehr_menschen_deutschland_wurde
2543,1,libyen_sea_bord_schiff
2544,-1,mehr_menschen_deutschland_wurde
2545,-1,mehr_menschen_deutschland_wurde
2546,-1,mehr_menschen_deutschland_wurde
2547,6,corona_pandemie_menschen_covid
2548,-1,mehr_menschen_deutschland_wurde
2549,-1,mehr_menschen_deutschland_wurde
2550,-1,mehr_menschen_deutschland_wurde
2551,4,türkei_eu_erdogan_türkische
2552,-1,mehr_menschen_deutschland_wurde
2553,-1,mehr_menschen_deutschland_wurde
2554,-1,mehr_menschen_deutschland_wurde
2555,-1,mehr_menschen_deutschland_wurde
2556,0,grenze_belarus_polen_eu
2557,-1,mehr_menschen_deutschland_wurde
2558,-1,mehr_menschen_deutschland_wurde
2559,1,libyen_sea_bord_schiff
2560,-1,mehr_menschen_deutschland_wurde
2561,-1,mehr_menschen_deutschland_wurde
2562,-1,mehr_menschen_deutschland_wurde
2563,-1,mehr_menschen_deutschland_wurde
2564,-1,mehr_menschen_deutschland_wurde
2565,1,libyen_sea_bord_schiff
2566,24,salvini_italien_lega_matteo
2567,-1,mehr_menschen_deutschland_wurde
2568,-1,mehr_menschen_deutschland_wurde
2569,-1,mehr_menschen_deutschland_wurde
2570,-1,mehr_menschen_deutschland_wurde
2571,4,türkei_eu_erdogan_türkische
2572,-1,mehr_menschen_deutschland_wurde
2573,-1,mehr_menschen_deutschland_wurde
2574,-1,mehr_menschen_deutschland_wurde
2575,-1,mehr_menschen_deutschland_wurde
2576,-1,mehr_menschen_deutschland_wurde
2577,11,trump_biden_demokraten_us
2578,-1,mehr_menschen_deutschland_wurde
2579,2,eu_brexit_europäischen_europa
2580,-1,mehr_menschen_deutschland_wurde
2581,8,deutschland_wurde_sagt_familie
2582,-1,mehr_menschen_deutschland_wurde
2583,13,polizei_polizisten_reul_innen
2584,11,trump_biden_demokraten_us
2585,4,türkei_eu_erdogan_türkische
2586,0,grenze_belarus_polen_eu
2587,-1,mehr_menschen_deutschland_wurde
2588,1,libyen_sea_bord_schiff
2589,-1,mehr_menschen_deutschland_wurde
2590,0,grenze_belarus_polen_eu
2591,-1,mehr_menschen_deutschland_wurde
2592,-1,mehr_menschen_deutschland_wurde
2594,9,täter_wurde_polizei_mann
2595,3,prozent_000_deutschland_mehr
2596,-1,mehr_menschen_deutschland_wurde
2597,-1,mehr_menschen_deutschland_wurde
2598,0,grenze_belarus_polen_eu
2599,-1,mehr_menschen_deutschland_wurde
2600,0,grenze_belarus_polen_eu
2601,2,eu_brexit_europäischen_europa
2602,-1,mehr_menschen_deutschland_wurde
2603,14,eu_kommission_staaten_seehofer
2604,-1,mehr_menschen_deutschland_wurde
2605,-1,mehr_menschen_deutschland_wurde
2606,-1,mehr_menschen_deutschland_wurde
2607,5,mexiko_trump_us_usa
2608,-1,mehr_menschen_deutschland_wurde
2609,-1,mehr_menschen_deutschland_wurde
2610,-1,mehr_menschen_deutschland_wurde
2611,-1,mehr_menschen_deutschland_wurde
2612,6,corona_pandemie_menschen_covid
2613,-1,mehr_menschen_deutschland_wurde
2614,6,corona_pandemie_menschen_covid
2615,-1,mehr_menschen_deutschland_wurde
2616,-1,mehr_menschen_deutschland_wurde
2617,-1,mehr_menschen_deutschland_wurde
2618,-1,mehr_menschen_deutschland_wurde
2619,-1,mehr_menschen_deutschland_wurde
2620,-1,mehr_menschen_deutschland_wurde
