id,topic,topic_label
1789,-1,border_said_biden_president
1790,18,texas_migrants_covid19_border
1792,9,belarus_eu_poland_belarusian
1793,12,migrants_antonio_san antonio_truck
1794,-1,border_said_biden_president
1795,-1,border_said_biden_president
1796,-1,border_said_biden_president
1797,1,afghanistan_afghans_afghan_taliban
1798,-1,border_said_biden_president
1799,-1,border_said_biden_president
1801,-1,border_said_biden_president
1802,0,ukraine_russian_said_ukrainian
1803,2,children_border_unaccompanied_hhs
1804,1,afghanistan_afghans_afghan_taliban
1805,7,democrats_senate_house_republicans
1806,5,asian_american_chinese_like
1807,-1,border_said_biden_president
1808,3,title_title 42_42_border
1809,23,white_carlson_replacement_theory
1810,1,afghanistan_afghans_afghan_taliban
1811,-1,border_said_biden_president
1812,-1,border_said_biden_president
1814,-1,border_said_biden_president
1815,-1,border_said_biden_president
1816,5,asian_american_chinese_like
1818,-1,border_said_biden_president
1819,21,abbott_texas_border_migrants
1820,7,democrats_senate_house_republicans
1821,-1,border_said_biden_president
1822,20,percent_voters_poll_immigration
1823,-1,border_said_biden_president
1825,38,border_crisis_biden_administration
1826,4,asylum_mexico_court_policy
1827,27,caravan_migrants_mexico_tapachula
1828,-1,border_said_biden_president
1829,9,belarus_eu_poland_belarusian
1830,1,afghanistan_afghans_afghan_taliban
1831,0,ukraine_russian_said_ukrainian
1832,16,ice_detention_detained_detainees
1833,-1,border_said_biden_president
1834,38,border_crisis_biden_administration
1836,-1,border_said_biden_president
1837,-1,border_said_biden_president
1838,-1,border_said_biden_president
1839,-1,border_said_biden_president
1840,0,ukraine_russian_said_ukrainian
1841,8,uk_channel_british_migrants
1842,-1,border_said_biden_president
1843,1,afghanistan_afghans_afghan_taliban
1844,-1,border_said_biden_president
1845,-1,border_said_biden_president
1846,4,asylum_mexico_court_policy
1848,9,belarus_eu_poland_belarusian
1849,-1,border_said_biden_president
1850,8,uk_channel_british_migrants
1851,-1,border_said_biden_president
1852,-1,border_said_biden_president
1853,-1,border_said_biden_president
1854,12,migrants_antonio_san antonio_truck
1855,15,agents_patrol_border patrol_border
1856,30,democrats_reconciliation_senate_parliamentarian
1857,1,afghanistan_afghans_afghan_taliban
1858,-1,border_said_biden_president
1859,-1,border_said_biden_president
1861,0,ukraine_russian_said_ukrainian
1862,5,asian_american_chinese_like
1863,-1,border_said_biden_president
1864,1,afghanistan_afghans_afghan_taliban
1865,5,asian_american_chinese_like
1866,14,wall_border_border wall_construction
1867,-1,border_said_biden_president
1868,23,white_carlson_replacement_theory
1869,18,texas_migrants_covid19_border
1870,0,ukraine_russian_said_ukrainian
1871,-1,border_said_biden_president
1872,-1,border_said_biden_president
1873,25,separated_families_children_parents
1875,36,migrants_greece_libya_greek
1876,-1,border_said_biden_president
1877,4,asylum_mexico_court_policy
1878,0,ukraine_russian_said_ukrainian
1880,-1,border_said_biden_president
1881,16,ice_detention_detained_detainees
1882,-1,border_said_biden_president
1883,14,wall_border_border wall_construction
1884,6,new_vaccine_said_health
1885,0,ukraine_russian_said_ukrainian
1886,-1,border_said_biden_president
1887,9,belarus_eu_poland_belarusian
1888,39,le_le pen_pen_macron
1889,0,ukraine_russian_said_ukrainian
1890,9,belarus_eu_poland_belarusian
1891,1,afghanistan_afghans_afghan_taliban
1892,-1,border_said_biden_president
1893,0,ukraine_russian_said_ukrainian
1894,9,belarus_eu_poland_belarusian
1895,31,djokovic_australian_australia_tennis
1898,-1,border_said_biden_president
1899,-1,border_said_biden_president
1901,-1,border_said_biden_president
1902,28,recall_california_newsom_elder
1903,38,border_crisis_biden_administration
1904,-1,border_said_biden_president
1905,-1,border_said_biden_president
1906,36,migrants_greece_libya_greek
1907,-1,border_said_biden_president
1908,28,recall_california_newsom_elder
1909,3,title_title 42_42_border
1910,-1,border_said_biden_president
1911,-1,border_said_biden_president
1912,-1,border_said_biden_president
1913,20,percent_voters_poll_immigration
1914,-1,border_said_biden_president
1915,12,migrants_antonio_san antonio_truck
1916,-1,border_said_biden_president
1917,28,recall_california_newsom_elder
1918,9,belarus_eu_poland_belarusian
1919,-1,border_said_biden_president
1920,-1,border_said_biden_president
1921,-1,border_said_biden_president
1922,1,afghanistan_afghans_afghan_taliban
1923,-1,border_said_biden_president
1924,-1,border_said_biden_president
1925,-1,border_said_biden_president
1927,6,new_vaccine_said_health
1928,-1,border_said_biden_president
1929,-1,border_said_biden_president
1930,23,white_carlson_replacement_theory
1931,20,percent_voters_poll_immigration
1932,6,new_vaccine_said_health
1933,18,texas_migrants_covid19_border
1934,0,ukraine_russian_said_ukrainian
1935,-1,border_said_biden_president
1936,-1,border_said_biden_president
1937,-1,border_said_biden_president
1938,-1,border_said_biden_president
1939,-1,border_said_biden_president
1940,1,afghanistan_afghans_afghan_taliban
1941,23,white_carlson_replacement_theory
1942,13,harris_border_president_vice
1943,0,ukraine_russian_said_ukrainian
1944,-1,border_said_biden_president
1945,1,afghanistan_afghans_afghan_taliban
1947,-1,border_said_biden_president
1948,-1,border_said_biden_president
1949,39,le_le pen_pen_macron
1950,-1,border_said_biden_president
1951,-1,border_said_biden_president
1952,1,afghanistan_afghans_afghan_taliban
1953,-1,border_said_biden_president
1954,-1,border_said_biden_president
1955,22,border_agents_migrants_patrol
1956,-1,border_said_biden_president
1957,-1,border_said_biden_president
1958,29,biden_border_immigration_administration
1959,-1,border_said_biden_president
1960,0,ukraine_russian_said_ukrainian
1961,-1,border_said_biden_president
1962,20,percent_voters_poll_immigration
1963,3,title_title 42_42_border
1964,9,belarus_eu_poland_belarusian
1965,9,belarus_eu_poland_belarusian
1966,24,ice_aliens_enforcement_illegal
1967,2,children_border_unaccompanied_hhs
1968,9,belarus_eu_poland_belarusian
1969,-1,border_said_biden_president
1970,-1,border_said_biden_president
1972,-1,border_said_biden_president
1973,8,uk_channel_british_migrants
1974,-1,border_said_biden_president
1975,-1,border_said_biden_president
1976,-1,border_said_biden_president
1977,1,afghanistan_afghans_afghan_taliban
1978,-1,border_said_biden_president
1979,1,afghanistan_afghans_afghan_taliban
1980,-1,border_said_biden_president
1981,9,belarus_eu_poland_belarusian
1982,-1,border_said_biden_president
1983,1,afghanistan_afghans_afghan_taliban
1984,27,caravan_migrants_mexico_tapachula
1985,-1,border_said_biden_president
1986,-1,border_said_biden_president
1987,-1,border_said_biden_president
1988,9,belarus_eu_poland_belarusian
1989,1,afghanistan_afghans_afghan_taliban
1990,0,ukraine_russian_said_ukrainian
1991,-1,border_said_biden_president
1992,22,border_agents_migrants_patrol
1994,1,afghanistan_afghans_afghan_taliban
1995,-1,border_said_biden_president
1996,-1,border_said_biden_president
1997,15,agents_patrol_border patrol_border
1998,-1,border_said_biden_president
1999,9,belarus_eu_poland_belarusian
2000,-1,border_said_biden_president
2001,27,caravan_migrants_mexico_tapachula
2002,15,agents_patrol_border patrol_border
2003,-1,border_said_biden_president
2004,27,caravan_migrants_mexico_tapachula
2005,1,afghanistan_afghans_afghan_taliban
2006,-1,border_said_biden_president
2007,1,afghanistan_afghans_afghan_taliban
2008,-1,border_said_biden_president
2009,36,migrants_greece_libya_greek
2010,-1,border_said_biden_president
2011,-1,border_said_biden_president
2012,-1,border_said_biden_president
2013,26,workers_labor_jobs_foreign
2014,5,asian_american_chinese_like
2015,12,migrants_antonio_san antonio_truck
2016,33,israel_palestinian_israeli_palestinians
2017,0,ukraine_russian_said_ukrainian
2018,-1,border_said_biden_president
2019,4,asylum_mexico_court_policy
2020,9,belarus_eu_poland_belarusian
2021,-1,border_said_biden_president
2022,1,afghanistan_afghans_afghan_taliban
2023,4,asylum_mexico_court_policy
2024,-1,border_said_biden_president
2025,0,ukraine_russian_said_ukrainian
2027,-1,border_said_biden_president
2028,5,asian_american_chinese_like
2029,19,refugee_refugees_cap_resettlement
2030,5,asian_american_chinese_like
2031,16,ice_detention_detained_detainees
2032,34,abortion_reproductive_abortions_people
2033,1,afghanistan_afghans_afghan_taliban
2034,23,white_carlson_replacement_theory
2035,10,rio_del_del rio_migrants
2036,-1,border_said_biden_president
2037,17,mayorkas_border_dhs_security
2039,5,asian_american_chinese_like
2040,34,abortion_reproductive_abortions_people
2041,7,democrats_senate_house_republicans
2042,1,afghanistan_afghans_afghan_taliban
2044,5,asian_american_chinese_like
2045,29,biden_border_immigration_administration
2046,1,afghanistan_afghans_afghan_taliban
2047,4,asylum_mexico_court_policy
2048,5,asian_american_chinese_like
2049,5,asian_american_chinese_like
2050,-1,border_said_biden_president
2051,30,democrats_reconciliation_senate_parliamentarian
2052,1,afghanistan_afghans_afghan_taliban
2053,-1,border_said_biden_president
2054,5,asian_american_chinese_like
2055,2,children_border_unaccompanied_hhs
2056,0,ukraine_russian_said_ukrainian
2057,-1,border_said_biden_president
2058,5,asian_american_chinese_like
2059,1,afghanistan_afghans_afghan_taliban
2061,11,daca_citizenship_immigration_immigrants
2062,5,asian_american_chinese_like
2063,-1,border_said_biden_president
2064,19,refugee_refugees_cap_resettlement
2065,5,asian_american_chinese_like
2066,2,children_border_unaccompanied_hhs
2067,7,democrats_senate_house_republicans
2068,38,border_crisis_biden_administration
2069,-1,border_said_biden_president
2070,-1,border_said_biden_president
2071,3,title_title 42_42_border
2072,5,asian_american_chinese_like
2073,1,afghanistan_afghans_afghan_taliban
2074,5,asian_american_chinese_like
2075,5,asian_american_chinese_like
2076,4,asylum_mexico_court_policy
2077,1,afghanistan_afghans_afghan_taliban
2078,5,asian_american_chinese_like
2079,7,democrats_senate_house_republicans
2080,1,afghanistan_afghans_afghan_taliban
2081,26,workers_labor_jobs_foreign
2082,5,asian_american_chinese_like
2083,0,ukraine_russian_said_ukrainian
2084,19,refugee_refugees_cap_resettlement
2085,-1,border_said_biden_president
2086,29,biden_border_immigration_administration
2087,5,asian_american_chinese_like
2088,5,asian_american_chinese_like
2089,-1,border_said_biden_president
2090,-1,border_said_biden_president
2091,-1,border_said_biden_president
2092,1,afghanistan_afghans_afghan_taliban
2093,-1,border_said_biden_president
2094,0,ukraine_russian_said_ukrainian
2095,33,israel_palestinian_israeli_palestinians
2096,-1,border_said_biden_president
2097,1,afghanistan_afghans_afghan_taliban
2098,6,new_vaccine_said_health
2099,-1,border_said_biden_president
2100,4,asylum_mexico_court_policy
2101,7,democrats_senate_house_republicans
2102,4,asylum_mexico_court_policy
2103,1,afghanistan_afghans_afghan_taliban
2104,30,democrats_reconciliation_senate_parliamentarian
2105,-1,border_said_biden_president
2106,39,le_le pen_pen_macron
2107,5,asian_american_chinese_like
2108,19,refugee_refugees_cap_resettlement
2109,27,caravan_migrants_mexico_tapachula
2110,-1,border_said_biden_president
2111,5,asian_american_chinese_like
2112,-1,border_said_biden_president
2113,-1,border_said_biden_president
2114,13,harris_border_president_vice
2115,0,ukraine_russian_said_ukrainian
2116,1,afghanistan_afghans_afghan_taliban
2117,-1,border_said_biden_president
2119,0,ukraine_russian_said_ukrainian
2120,0,ukraine_russian_said_ukrainian
2121,5,asian_american_chinese_like
2122,1,afghanistan_afghans_afghan_taliban
2123,5,asian_american_chinese_like
2124,5,asian_american_chinese_like
2125,-1,border_said_biden_president
2126,-1,border_said_biden_president
2127,5,asian_american_chinese_like
2128,-1,border_said_biden_president
2129,-1,border_said_biden_president
2130,20,percent_voters_poll_immigration
2131,30,democrats_reconciliation_senate_parliamentarian
2132,-1,border_said_biden_president
2133,-1,border_said_biden_president
2134,0,ukraine_russian_said_ukrainian
2135,23,white_carlson_replacement_theory
2136,-1,border_said_biden_president
2137,16,ice_detention_detained_detainees
2138,-1,border_said_biden_president
2139,-1,border_said_biden_president
2140,-1,border_said_biden_president
2141,-1,border_said_biden_president
2142,29,biden_border_immigration_administration
2143,-1,border_said_biden_president
2144,-1,border_said_biden_president
2145,-1,border_said_biden_president
2146,-1,border_said_biden_president
2147,11,daca_citizenship_immigration_immigrants
2148,26,workers_labor_jobs_foreign
2149,0,ukraine_russian_said_ukrainian
2150,4,asylum_mexico_court_policy
2151,-1,border_said_biden_president
2152,9,belarus_eu_poland_belarusian
2153,11,daca_citizenship_immigration_immigrants
2154,39,le_le pen_pen_macron
2155,27,caravan_migrants_mexico_tapachula
2156,0,ukraine_russian_said_ukrainian
2157,0,ukraine_russian_said_ukrainian
2158,6,new_vaccine_said_health
2159,-1,border_said_biden_president
2160,5,asian_american_chinese_like
2161,3,title_title 42_42_border
2162,-1,border_said_biden_president
2163,24,ice_aliens_enforcement_illegal
2164,-1,border_said_biden_president
2165,-1,border_said_biden_president
2166,2,children_border_unaccompanied_hhs
2167,1,afghanistan_afghans_afghan_taliban
2168,2,children_border_unaccompanied_hhs
2169,4,asylum_mexico_court_policy
2170,37,texas_deportations_immigration_moratorium
2171,-1,border_said_biden_president
2172,37,texas_deportations_immigration_moratorium
2173,-1,border_said_biden_president
2174,5,asian_american_chinese_like
2175,28,recall_california_newsom_elder
2176,28,recall_california_newsom_elder
2177,25,separated_families_children_parents
2178,37,texas_deportations_immigration_moratorium
2179,7,democrats_senate_house_republicans
2180,-1,border_said_biden_president
2181,-1,border_said_biden_president
2182,34,abortion_reproductive_abortions_people
2183,4,asylum_mexico_court_policy
2184,-1,border_said_biden_president
2185,25,separated_families_children_parents
2186,12,migrants_antonio_san antonio_truck
2187,23,white_carlson_replacement_theory
2188,5,asian_american_chinese_like
2189,-1,border_said_biden_president
2190,-1,border_said_biden_president
2191,-1,border_said_biden_president
2192,-1,border_said_biden_president
2193,-1,border_said_biden_president
2194,4,asylum_mexico_court_policy
2195,33,israel_palestinian_israeli_palestinians
2196,4,asylum_mexico_court_policy
2197,-1,border_said_biden_president
2198,5,asian_american_chinese_like
2199,-1,border_said_biden_president
2200,-1,border_said_biden_president
2201,1,afghanistan_afghans_afghan_taliban
2202,-1,border_said_biden_president
2203,30,democrats_reconciliation_senate_parliamentarian
2204,-1,border_said_biden_president
2205,5,asian_american_chinese_like
2206,-1,border_said_biden_president
2207,1,afghanistan_afghans_afghan_taliban
2208,19,refugee_refugees_cap_resettlement
2209,0,ukraine_russian_said_ukrainian
2210,3,title_title 42_42_border
2211,5,asian_american_chinese_like
2212,7,democrats_senate_house_republicans
2213,4,asylum_mexico_court_policy
2214,-1,border_said_biden_president
2215,-1,border_said_biden_president
2216,34,abortion_reproductive_abortions_people
2217,-1,border_said_biden_president
2218,25,separated_families_children_parents
2219,5,asian_american_chinese_like
2220,7,democrats_senate_house_republicans
2221,4,asylum_mexico_court_policy
2222,-1,border_said_biden_president
2223,-1,border_said_biden_president
2224,4,asylum_mexico_court_policy
2225,0,ukraine_russian_said_ukrainian
2226,7,democrats_senate_house_republicans
2227,2,children_border_unaccompanied_hhs
2228,0,ukraine_russian_said_ukrainian
2229,-1,border_said_biden_president
2230,32,workers_labor_food_union
2231,-1,border_said_biden_president
2232,-1,border_said_biden_president
2233,3,title_title 42_42_border
2234,26,workers_labor_jobs_foreign
2235,7,democrats_senate_house_republicans
2236,7,democrats_senate_house_republicans
2237,-1,border_said_biden_president
2238,33,israel_palestinian_israeli_palestinians
2239,-1,border_said_biden_president
2240,-1,border_said_biden_president
2241,-1,border_said_biden_president
2243,6,new_vaccine_said_health
2244,1,afghanistan_afghans_afghan_taliban
2245,19,refugee_refugees_cap_resettlement
2246,11,daca_citizenship_immigration_immigrants
2247,11,daca_citizenship_immigration_immigrants
2248,4,asylum_mexico_court_policy
2249,-1,border_said_biden_president
2250,-1,border_said_biden_president
2251,23,white_carlson_replacement_theory
2252,14,wall_border_border wall_construction
2253,-1,border_said_biden_president
2254,20,percent_voters_poll_immigration
2256,4,asylum_mexico_court_policy
2257,-1,border_said_biden_president
2258,-1,border_said_biden_president
2259,5,asian_american_chinese_like
2262,0,ukraine_russian_said_ukrainian
2263,-1,border_said_biden_president
2264,-1,border_said_biden_president
2265,-1,border_said_biden_president
2266,-1,border_said_biden_president
2267,-1,border_said_biden_president
2269,0,ukraine_russian_said_ukrainian
2270,33,israel_palestinian_israeli_palestinians
2271,-1,border_said_biden_president
2272,-1,border_said_biden_president
2273,-1,border_said_biden_president
2274,-1,border_said_biden_president
2275,27,caravan_migrants_mexico_tapachula
2276,7,democrats_senate_house_republicans
2277,5,asian_american_chinese_like
2278,-1,border_said_biden_president
2279,-1,border_said_biden_president
2280,0,ukraine_russian_said_ukrainian
2281,6,new_vaccine_said_health
2282,39,le_le pen_pen_macron
2283,-1,border_said_biden_president
2284,0,ukraine_russian_said_ukrainian
2285,-1,border_said_biden_president
2286,5,asian_american_chinese_like
2287,-1,border_said_biden_president
2288,5,asian_american_chinese_like
2289,0,ukraine_russian_said_ukrainian
2290,7,democrats_senate_house_republicans
2291,-1,border_said_biden_president
2292,-1,border_said_biden_president
2293,14,wall_border_border wall_construction
2294,24,ice_aliens_enforcement_illegal
2295,6,new_vaccine_said_health
2296,14,wall_border_border wall_construction
2297,-1,border_said_biden_president
2298,-1,border_said_biden_president
2299,-1,border_said_biden_president
2300,-1,border_said_biden_president
2301,-1,border_said_biden_president
2303,-1,border_said_biden_president
2305,-1,border_said_biden_president
2307,-1,border_said_biden_president
2308,-1,border_said_biden_president
2309,4,asylum_mexico_court_policy
2313,32,workers_labor_food_union
2314,18,texas_migrants_covid19_border
2315,0,ukraine_russian_said_ukrainian
2316,-1,border_said_biden_president
2318,1,afghanistan_afghans_afghan_taliban
2319,14,wall_border_border wall_construction
2321,0,ukraine_russian_said_ukrainian
2324,6,new_vaccine_said_health
2325,19,refugee_refugees_cap_resettlement
2326,5,asian_american_chinese_like
2329,21,abbott_texas_border_migrants
2335,0,ukraine_russian_said_ukrainian
2336,20,percent_voters_poll_immigration
2338,2,children_border_unaccompanied_hhs
2339,19,refugee_refugees_cap_resettlement
2342,-1,border_said_biden_president
2343,26,workers_labor_jobs_foreign
2345,-1,border_said_biden_president
2347,4,asylum_mexico_court_policy
2351,-1,border_said_biden_president
2356,0,ukraine_russian_said_ukrainian
2358,2,children_border_unaccompanied_hhs
2359,16,ice_detention_detained_detainees
2360,12,migrants_antonio_san antonio_truck
2362,16,ice_detention_detained_detainees
2364,16,ice_detention_detained_detainees
2370,-1,border_said_biden_president
2371,-1,border_said_biden_president
2372,16,ice_detention_detained_detainees
2373,-1,border_said_biden_president
2374,38,border_crisis_biden_administration
2375,-1,border_said_biden_president
2376,-1,border_said_biden_president
2377,-1,border_said_biden_president
2378,2,children_border_unaccompanied_hhs
2379,13,harris_border_president_vice
2380,-1,border_said_biden_president
2381,15,agents_patrol_border patrol_border
2382,-1,border_said_biden_president
2383,-1,border_said_biden_president
2384,17,mayorkas_border_dhs_security
2385,-1,border_said_biden_president
2386,-1,border_said_biden_president
2387,10,rio_del_del rio_migrants
2388,-1,border_said_biden_president
2389,-1,border_said_biden_president
2390,-1,border_said_biden_president
2391,-1,border_said_biden_president
2392,2,children_border_unaccompanied_hhs
2393,10,rio_del_del rio_migrants
2394,-1,border_said_biden_president
2395,-1,border_said_biden_president
2396,7,democrats_senate_house_republicans
2397,13,harris_border_president_vice
2398,20,percent_voters_poll_immigration
2399,37,texas_deportations_immigration_moratorium
2400,-1,border_said_biden_president
2401,-1,border_said_biden_president
2402,-1,border_said_biden_president
2403,-1,border_said_biden_president
2404,-1,border_said_biden_president
2405,23,white_carlson_replacement_theory
2406,17,mayorkas_border_dhs_security
2407,-1,border_said_biden_president
2408,-1,border_said_biden_president
2409,-1,border_said_biden_president
2410,-1,border_said_biden_president
2411,-1,border_said_biden_president
2412,-1,border_said_biden_president
2413,10,rio_del_del rio_migrants
2414,-1,border_said_biden_president
2415,-1,border_said_biden_president
2416,7,democrats_senate_house_republicans
2417,-1,border_said_biden_president
2418,4,asylum_mexico_court_policy
2419,13,harris_border_president_vice
2420,-1,border_said_biden_president
2421,1,afghanistan_afghans_afghan_taliban
2422,-1,border_said_biden_president
2423,2,children_border_unaccompanied_hhs
2424,-1,border_said_biden_president
2425,4,asylum_mexico_court_policy
2426,22,border_agents_migrants_patrol
2427,-1,border_said_biden_president
2428,15,agents_patrol_border patrol_border
2429,-1,border_said_biden_president
2430,-1,border_said_biden_president
2431,5,asian_american_chinese_like
2432,-1,border_said_biden_president
2433,6,new_vaccine_said_health
2434,-1,border_said_biden_president
2435,-1,border_said_biden_president
2436,-1,border_said_biden_president
2437,-1,border_said_biden_president
2438,-1,border_said_biden_president
2439,19,refugee_refugees_cap_resettlement
2440,-1,border_said_biden_president
2441,38,border_crisis_biden_administration
2442,4,asylum_mexico_court_policy
2443,-1,border_said_biden_president
2444,-1,border_said_biden_president
2445,4,asylum_mexico_court_policy
2446,10,rio_del_del rio_migrants
2447,-1,border_said_biden_president
2448,-1,border_said_biden_president
2449,-1,border_said_biden_president
2450,3,title_title 42_42_border
2451,13,harris_border_president_vice
2452,-1,border_said_biden_president
2453,-1,border_said_biden_president
2454,25,separated_families_children_parents
2455,24,ice_aliens_enforcement_illegal
2456,-1,border_said_biden_president
2457,-1,border_said_biden_president
2458,24,ice_aliens_enforcement_illegal
2459,-1,border_said_biden_president
2460,-1,border_said_biden_president
2461,-1,border_said_biden_president
2462,4,asylum_mexico_court_policy
2463,-1,border_said_biden_president
2464,-1,border_said_biden_president
2465,-1,border_said_biden_president
2466,2,children_border_unaccompanied_hhs
2467,-1,border_said_biden_president
2468,35,border_migrants_cbp_number
2469,14,wall_border_border wall_construction
2470,-1,border_said_biden_president
2471,-1,border_said_biden_president
2472,3,title_title 42_42_border
2473,-1,border_said_biden_president
2474,-1,border_said_biden_president
2475,-1,border_said_biden_president
2476,-1,border_said_biden_president
2477,2,children_border_unaccompanied_hhs
2478,-1,border_said_biden_president
2479,7,democrats_senate_house_republicans
2480,4,asylum_mexico_court_policy
2481,-1,border_said_biden_president
2482,-1,border_said_biden_president
2483,-1,border_said_biden_president
2484,-1,border_said_biden_president
2485,-1,border_said_biden_president
2486,-1,border_said_biden_president
2487,-1,border_said_biden_president
2488,-1,border_said_biden_president
2489,-1,border_said_biden_president
2490,-1,border_said_biden_president
2491,-1,border_said_biden_president
2492,-1,border_said_biden_president
2493,10,rio_del_del rio_migrants
2494,-1,border_said_biden_president
2495,-1,border_said_biden_president
2496,12,migrants_antonio_san antonio_truck
2497,-1,border_said_biden_president
2498,2,children_border_unaccompanied_hhs
2499,1,afghanistan_afghans_afghan_taliban
2500,-1,border_said_biden_president
2501,15,agents_patrol_border patrol_border
2502,-1,border_said_biden_president
2503,34,abortion_reproductive_abortions_people
2504,29,biden_border_immigration_administration
2505,-1,border_said_biden_president
2506,17,mayorkas_border_dhs_security
2507,27,caravan_migrants_mexico_tapachula
2508,3,title_title 42_42_border
2509,-1,border_said_biden_president
2510,2,children_border_unaccompanied_hhs
2511,-1,border_said_biden_president
2512,-1,border_said_biden_president
2513,-1,border_said_biden_president
2514,38,border_crisis_biden_administration
2515,-1,border_said_biden_president
2516,-1,border_said_biden_president
2517,-1,border_said_biden_president
2518,-1,border_said_biden_president
2519,-1,border_said_biden_president
2520,-1,border_said_biden_president
2521,-1,border_said_biden_president
2522,-1,border_said_biden_president
2523,-1,border_said_biden_president
2524,-1,border_said_biden_president
2525,-1,border_said_biden_president
2526,-1,border_said_biden_president
2527,-1,border_said_biden_president
2528,-1,border_said_biden_president
2529,-1,border_said_biden_president
2530,15,agents_patrol_border patrol_border
2531,-1,border_said_biden_president
2532,-1,border_said_biden_president
2533,-1,border_said_biden_president
2534,-1,border_said_biden_president
2535,2,children_border_unaccompanied_hhs
2536,12,migrants_antonio_san antonio_truck
2537,-1,border_said_biden_president
2538,37,texas_deportations_immigration_moratorium
2539,25,separated_families_children_parents
2540,-1,border_said_biden_president
2541,-1,border_said_biden_president
2542,-1,border_said_biden_president
2543,-1,border_said_biden_president
2544,19,refugee_refugees_cap_resettlement
2545,-1,border_said_biden_president
2546,-1,border_said_biden_president
2547,-1,border_said_biden_president
2548,6,new_vaccine_said_health
2549,-1,border_said_biden_president
2550,-1,border_said_biden_president
2551,-1,border_said_biden_president
2552,-1,border_said_biden_president
2553,37,texas_deportations_immigration_moratorium
2554,-1,border_said_biden_president
2555,-1,border_said_biden_president
2556,24,ice_aliens_enforcement_illegal
2557,-1,border_said_biden_president
2558,11,daca_citizenship_immigration_immigrants
2559,17,mayorkas_border_dhs_security
2560,-1,border_said_biden_president
2561,2,children_border_unaccompanied_hhs
2562,-1,border_said_biden_president
2563,-1,border_said_biden_president
2564,-1,border_said_biden_president
2565,17,mayorkas_border_dhs_security
2566,-1,border_said_biden_president
2567,-1,border_said_biden_president
2568,-1,border_said_biden_president
2569,-1,border_said_biden_president
2570,32,workers_labor_food_union
2571,-1,border_said_biden_president
2572,21,abbott_texas_border_migrants
2573,3,title_title 42_42_border
2574,-1,border_said_biden_president
2575,7,democrats_senate_house_republicans
2576,15,agents_patrol_border patrol_border
2577,13,harris_border_president_vice
2578,29,biden_border_immigration_administration
2579,11,daca_citizenship_immigration_immigrants
2580,21,abbott_texas_border_migrants
2581,-1,border_said_biden_president
2582,-1,border_said_biden_president
2583,15,agents_patrol_border patrol_border
2584,13,harris_border_president_vice
2585,-1,border_said_biden_president
2586,-1,border_said_biden_president
2587,25,separated_families_children_parents
2588,-1,border_said_biden_president
2589,-1,border_said_biden_president
2590,-1,border_said_biden_president
2591,-1,border_said_biden_president
2592,-1,border_said_biden_president
2593,15,agents_patrol_border patrol_border
2594,-1,border_said_biden_president
2595,-1,border_said_biden_president
2596,14,wall_border_border wall_construction
2597,-1,border_said_biden_president
2598,-1,border_said_biden_president
2599,35,border_migrants_cbp_number
2600,-1,border_said_biden_president
2601,-1,border_said_biden_president
2602,-1,border_said_biden_president
2603,-1,border_said_biden_president
2604,-1,border_said_biden_president
2605,-1,border_said_biden_president
2606,-1,border_said_biden_president
2607,29,biden_border_immigration_administration
2608,-1,border_said_biden_president
2609,25,separated_families_children_parents
2610,-1,border_said_biden_president
2611,-1,border_said_biden_president
2612,-1,border_said_biden_president
2613,-1,border_said_biden_president
2614,-1,border_said_biden_president
2615,-1,border_said_biden_president
2616,-1,border_said_biden_president
2617,-1,border_said_biden_president
2618,-1,border_said_biden_president
2619,-1,border_said_biden_president
2620,-1,border_said_biden_president
2621,-1,border_said_biden_president
2622,-1,border_said_biden_president
2623,-1,border_said_biden_president
2624,37,texas_deportations_immigration_moratorium
2625,10,rio_del_del rio_migrants
2626,-1,border_said_biden_president
2627,-1,border_said_biden_president
2628,-1,border_said_biden_president
2629,-1,border_said_biden_president
2630,-1,border_said_biden_president
2631,-1,border_said_biden_president
2632,-1,border_said_biden_president
2633,-1,border_said_biden_president
2634,-1,border_said_biden_president
2635,6,new_vaccine_said_health
2636,-1,border_said_biden_president
2637,-1,border_said_biden_president
2638,21,abbott_texas_border_migrants
2639,-1,border_said_biden_president
2640,19,refugee_refugees_cap_resettlement
2641,-1,border_said_biden_president
2642,-1,border_said_biden_president
2643,14,wall_border_border wall_construction
2644,-1,border_said_biden_president
2645,13,harris_border_president_vice
2646,28,recall_california_newsom_elder
2647,21,abbott_texas_border_migrants
2648,-1,border_said_biden_president
2649,-1,border_said_biden_president
2650,-1,border_said_biden_president
2651,-1,border_said_biden_president
2652,2,children_border_unaccompanied_hhs
2653,13,harris_border_president_vice
2654,37,texas_deportations_immigration_moratorium
2655,-1,border_said_biden_president
2656,29,biden_border_immigration_administration
2657,-1,border_said_biden_president
2658,-1,border_said_biden_president
2659,25,separated_families_children_parents
2660,7,democrats_senate_house_republicans
2661,27,caravan_migrants_mexico_tapachula
2662,35,border_migrants_cbp_number
2663,-1,border_said_biden_president
2664,-1,border_said_biden_president
2665,11,daca_citizenship_immigration_immigrants
2666,7,democrats_senate_house_republicans
2667,4,asylum_mexico_court_policy
2668,3,title_title 42_42_border
2669,-1,border_said_biden_president
2670,0,ukraine_russian_said_ukrainian
2671,-1,border_said_biden_president
2672,19,refugee_refugees_cap_resettlement
2673,5,asian_american_chinese_like
